1100	8.48318	9.42088	9.47406	9.27968	9.64269	10.2309	9.43127	4.86203	8.29217	9.28481	9.1856	9.09045	7.42219	6.59844	8.85775	5.13048	9.0021	8.2541	9.25791	9.75822	7.98493	9.29067	9.32757	6.13186	4.86078	5.64537	9.08049	9.31033	6.18025	6.62955	5.36918	6.2955	8.21113	9.1175	10.1066	6.17667	7.68996	9.56767	9.13257	7.7536	6.81487	9.20854	8.27385	7.56168	8.59203	8.21505	8.84599	6.10578	9.40529	9.46134	9.42103	2.9513	8.83909	9.2581	11.1282	9.33225	9.53411	9.10931	8.66515	8.95785	8.66255	10.7552	7.62426	9.9885	8.7587	7.56519	11.774	8.2277	9.84821	9.25224	4.37852	8.73859	9.43802	9.62297	8.94239	9.2169	10.4684	8.25563	9.27623	7.60051	8.72954	5.94714	8.9312	8.76361	8.47981	9.32357	9.30955	8.80076	8.71727	9.6998	8.31704	9.38439	8.03431	8.03029	9.25602	9.30995	11.191	8.69225	8.96208	9.57278	
1200	5.30149	9.28248	8.05707	9.262	6.41298	9.5602	6.13448	4.5439	5.28665	9.41162	9.19672	7.26976	7.52796	7.89918	7.43101	6.81046	8.93516	8.73022	9.01324	9.49304	7.94709	9.27537	9.31318	7.38399	4.39246	7.06864	4.80552	9.28418	7.69005	7.79936	6.82103	9.70788	8.62165	9.117	8.71719	8.14013	4.95917	9.39268	9.14489	8.45082	6.17673	8.30113	6.9542	8.26104	8.89408	8.21468	8.93145	5.8898	5.17255	9.36119	9.3618	3.55398	8.83604	9.24311	9.53284	9.18077	9.38844	9.05854	7.64545	9.02181	8.08638	9.03743	10.0243	9.47547	8.98559	8.19479	10.2004	8.24917	9.09812	9.2006	4.42828	9.02583	7.35128	9.43811	9.07232	9.20397	8.93165	6.74258	9.95424	8.35262	8.99787	7.34148	7.94941	9.03593	8.59135	9.31585	9.30153	9.05862	8.02056	9.15515	8.72328	9.339	5.94547	8.11877	9.26246	9.56185	9.25391	8.98587	11.1765	7.21249	
1300	8.27935	9.20848	8.68921	9.25414	6.23578	9.24165	7.09483	4.38542	10.3052	9.3459	9.20068	3.95488	7.9807	8.54382	9.12978	11.5728	8.90946	8.75637	8.93413	9.38873	8.00366	9.26851	9.30627	8.13793	5.92889	6.43484	9.0595	9.26955	9.26307	7.98567	7.48027	4.1402	10.6827	9.11678	6.2926	7.49351	5.23991	9.30407	9.14881	8.74584	10.1005	7.8105	5.36405	8.73037	9.02597	8.21456	8.96963	6.28393	7.39893	8.83468	9.33561	4.42752	8.8349	9.23654	8.8328	9.53632	9.31555	7.35936	8.09901	9.05714	7.80322	8.22561	9.27879	9.15983	9.09842	8.50898	9.60756	12.4313	9.74827	9.18685	4.40686	9.8972	11.5166	9.36168	9.13166	9.19843	8.372	4.0654	9.52697	8.63941	9.92365	8.19822	10.8468	9.17155	8.63574	9.31196	9.29766	9.70288	5.43569	7.99539	8.89082	9.31991	7.36805	6.31134	9.26503	9.39893	8.37257	9.98051	9.9701	8.20299	
1400	8.35434	9.1664	8.9998	9.25057	10.1434	9.07048	11.6356	4.18555	9.68325	9.31932	9.20217	4.73318	8.48207	8.8378	8.99949	10.123	8.89911	8.92146	8.90677	9.34411	8.17215	9.26534	9.30289	13.3158	4.9747	7.00928	7.85877	9.26115	9.24942	8.09088	7.71976	5.8944	9.85965	9.11669	12.6217	8.27412	5.55921	9.2562	9.15012	8.86391	9.5922	11.1406	8.18815	8.99096	14.3095	8.21452	8.98623	5.91506	6.60719	10.2306	9.32334	4.0385	8.83448	10.6785	8.46417	8.98481	10.1584	9.42851	14.9062	9.07891	7.63239	7.77347	8.52454	7.28443	12.231	8.67508	7.01854	10.2669	9.66688	9.15588	4.29174	9.94524	10.0503	10.252	9.16034	11.3039	8.30258	5.17793	6.31793	8.74347	9.51068	8.68018	9.07855	9.2387	8.65294	9.30997	9.29576	9.4721	8.66696	8.53646	8.96314	9.31141	9.24512	7.01078	9.37564	10.6127	7.89255	9.58514	9.47863	8.7091	
1500	7.9022	9.14136	10.9515	9.24891	9.58553	5.55252	10.1928	3.00141	9.46142	9.45859	9.20275	11.5262	8.37687	10.0007	8.57468	12.2954	8.89481	8.9849	8.89691	9.32389	8.32086	9.26386	9.3012	10.5889	4.70952	6.17578	8.57587	6.53733	9.2609	8.15102	9.84188	6.80159	10.0725	16.0045	9.69353	8.62647	5.38295	10.0985	9.15057	8.91023	9.42168	9.89873	6.58049	9.13495	10.6536	10.3912	8.9931	6.36017	4.9057	9.26347	9.31734	4.19217	8.83432	9.80199	8.2461	8.88657	7.1092	9.33439	11.001	9.09207	8.60914	7.4946	7.24894	8.27412	9.93329	8.76845	9.61332	9.10297	9.71098	9.59734	3.88615	9.47007	8.62583	9.60143	9.88484	10.0065	8.97033	5.9721	7.73536	8.78093	9.35337	8.934	8.27069	11.8594	8.32982	9.30894	9.29481	9.38226	8.19336	11.1836	8.48741	9.30747	9.22306	6.33497	9.32659	9.65941	4.47139	9.42554	9.24132	8.97039	
1600	8.79301	9.12592	9.88045	9.24813	9.4065	8.36107	9.67542	3.71128	9.37097	9.37539	10.7065	9.65081	8.0849	9.58213	6.57131	10.0957	9.79545	9.00967	8.89326	9.31435	8.36446	9.26315	9.30034	9.62701	3.74001	5.80539	8.9328	7.50513	11.7655	8.38616	9.34095	12.7975	9.59314	10.9138	6.90142	8.77348	5.48137	9.42486	9.15072	8.92838	9.35666	9.36835	7.45632	9.2141	9.34397	9.64889	6.85104	5.77003	6.42701	8.78938	9.31432	4.08861	12.0179	8.23733	8.09857	8.82287	8.09118	10.7586	9.7122	9.10007	7.55437	5.79301	8.21915	7.06591	6.34743	8.82386	7.42855	8.26932	6.06518	9.16341	4.01427	9.24832	8.97846	9.30323	12.3404	9.47865	8.13246	4.75972	8.39478	11.4005	9.285	9.06003	7.85909	9.70315	8.56469	10.1615	9.29433	9.34403	5.73424	9.64771	8.52632	9.30558	8.77013	11.6952	9.30659	9.24158	7.89801	9.40103	9.11356	9.1088	
1700	8.7102	9.99845	9.45182	9.24776	9.34145	8.75072	9.45179	3.83232	9.33067	9.34052	7.62649	9.04915	8.06111	9.42641	7.28815	8.08206	9.38043	9.0195	8.89188	9.30971	8.23738	9.26281	9.2999	9.18651	4.13788	5.68335	9.11375	11.2237	9.70294	9.28519	9.18003	10.2554	9.65684	9.21101	6.81778	8.83228	5.56365	9.55739	10.8703	11.3738	9.32963	7.33143	7.88014	9.25747	9.06735	9.40207	7.85891	4.19527	12.1768	5.98682	11.2522	4.25159	10.1711	8.81076	7.42081	8.7803	8.51777	9.39328	9.12992	9.77822	6.293	7.70852	9.73708	8.98467	9.43966	8.12879	10.4067	8.76551	8.10889	6.83639	4.14877	9.13215	9.13481	9.59185	10.1605	9.25733	7.32271	5.25658	8.66568	10.0883	9.25234	9.12013	5.49099	6.71418	7.50367	9.60474	9.29409	9.32671	6.81228	7.57024	8.91524	9.30466	9.02781	9.54071	9.29796	9.02742	8.02799	9.33458	10.1946	9.1839	
1800	7.82058	9.27071	4.39457	7.3889	9.31584	8.94639	9.34391	3.92514	9.31153	9.32489	8.65707	7.46004	7.81035	9.36223	10.0598	6.76686	8.96372	8.73156	8.89135	9.3074	6.19364	9.26265	9.55905	8.95272	3.83944	4.93876	10.7684	9.95098	8.81123	8.33752	9.12289	8.85064	8.23021	8.41587	7.92969	8.85543	6.10299	9.05742	9.9238	10.0863	9.31764	9.25005	7.69018	9.28123	7.81079	9.3089	10.9433	6.54705	10.3313	12.9246	9.87342	4.13476	9.43055	9.24944	8.01228	7.34789	8.68646	8.75613	6.80514	6.08562	6.21224	8.17896	9.29672	9.05413	8.92724	8.65312	9.69883	9.18289	8.37556	7.93869	3.886	9.06611	9.21028	8.92394	9.33541	9.0874	7.5359	5.55736	8.77069	9.64403	9.2356	9.14818	8.48392	5.69372	8.75179	9.35704	9.29396	9.31849	6.57243	9.68869	9.10564	9.3042	9.14375	10.7437	9.29407	5.37636	8.1409	9.3021	9.39443	9.3869	
1900	9.76443	9.05874	6.19902	8.01491	9.30514	9.03727	9.28788	3.60408	9.30198	9.31752	8.99711	9.9419	9.24733	9.73118	9.00153	9.27152	7.26839	13.8389	8.89115	7.84723	5.86237	9.26257	9.41839	8.8157	6.35895	5.21592	9.78495	9.86091	6.64901	7.86933	14.3423	8.69564	10.4941	4.1005	9.6386	8.86451	5.66303	8.80298	9.55495	9.64387	9.31205	9.24877	8.30561	9.29427	7.59657	9.27105	9.93256	4.47507	9.68542	10.367	7.2717	4.03919	9.06554	9.24703	8.38738	8.88358	11.193	8.40548	7.99555	13.0353	7.16735	8.55001	9.09296	9.10142	8.61235	6.0425	9.41361	8.84857	8.38653	8.4378	5.194	9.02627	10.6953	9.05097	8.99193	8.99037	7.65287	4.53656	8.81055	9.46441	9.22656	9.16114	8.27482	7.04873	8.98383	9.38538	9.2939	9.31447	6.76986	9.32334	9.19898	9.30396	9.19673	9.17228	12.2671	8.74981	7.70743	9.28528	9.02839	9.30055	
2000	8.65281	8.94345	11.2987	8.22945	9.30048	9.07793	9.44663	2.0711	9.29705	9.31393	9.1559	8.98746	8.97448	9.48889	8.25374	8.11652	10.9437	10.5848	8.89107	10.8749	8.28878	9.26253	9.09978	7.69896	3.929	7.49064	9.37511	9.31338	8.43867	6.3089	10.8468	8.0821	5.99166	4.60908	9.40806	12.4057	5.48785	7.63602	9.38777	9.46259	9.30934	9.26659	9.34055	9.30147	8.28294	9.25491	9.57775	4.76028	9.40493	9.43172	9.59616	4.39389	8.86148	9.24756	8.45034	9.01037	9.95615	7.6373	8.62711	10.1688	7.39362	8.81915	8.98619	9.12653	8.59307	7.27005	8.39614	7.89713	8.47302	8.67334	4.64786	9.00113	9.4095	9.11221	7.12816	7.94849	8.29487	7.64351	8.82565	9.384	9.73764	9.16713	8.20806	11.0379	9.255	9.1613	12.428	9.31244	8.82007	9.18435	9.24493	9.30385	9.22128	8.56281	10.0325	10.3343	6.41085	9.27619	9.13896	9.26238	
2100	8.10189	8.87515	10.0106	9.10383	10.443	9.09585	9.5488	5.28981	9.29442	9.31213	9.23218	8.53966	5.81275	9.39052	4.83713	8.71911	9.62844	9.39502	8.89104	9.92557	8.27475	9.26251	9.21605	11.1053	4.99443	5.5804	8.73853	8.79247	6.44348	7.07413	9.65486	10.3538	6.38804	9.51094	9.32787	9.85092	5.38868	9.98347	9.30435	9.38029	9.62189	9.28135	9.19587	9.30545	8.66803	9.2478	9.43225	4.8782	7.36331	8.99101	9.0332	4.26539	8.4812	9.24833	9.69415	9.09439	8.49454	7.43239	8.94417	8.63978	7.48393	9.00339	8.50233	12.3359	8.57248	14.5718	8.86872	8.55371	8.5154	8.76786	3.71837	8.20778	5.66393	8.27096	8.1938	8.61603	8.44487	6.51114	10.9565	9.34549	9.33902	11.7862	9.43213	9.97855	9.70608	9.04181	10.2914	9.3114	10.1103	8.04855	9.26767	9.30379	10.0195	8.2319	8.2023	9.18366	10.0367	9.27112	5.45112	9.27769	
2200	7.78554	8.60914	9.59581	8.9435	9.61404	11.3172	10.0193	4.45977	9.29299	9.31121	9.26986	8.30571	6.90981	9.34664	6.51392	9.68562	8.6018	8.82358	8.89103	9.57224	8.27367	9.26251	9.26296	9.2556	4.64602	6.42038	9.01654	4.79737	10.2428	7.4935	9.89027	6.82894	7.74519	8.94321	8.86261	7.86885	5.25306	9.01068	9.25985	9.34029	9.4175	9.29095	9.16024	9.30767	8.98908	9.24458	10.0255	5.16356	12.3	8.75051	8.74157	4.06712	8.68975	9.24889	9.334	9.14765	8.90458	8.09421	9.09807	8.50347	7.52184	9.12336	8.80297	9.24435	7.63694	10.8931	9.4743	11.0491	9.70237	8.8047	5.12694	8.75231	7.19472	9.06306	10.8002	8.94696	7.50766	6.40472	9.96137	9.32617	9.14856	10.1651	8.92782	9.58303	10.5235	8.97232	10.7943	9.63104	8.78326	5.67474	10.9671	9.30376	9.59855	8.04365	8.66686	8.63307	9.37791	7.01008	7.13307	9.24614	
2300	6.84672	9.08767	9.43664	10.5616	7.26121	9.98707	9.18188	4.1583	9.2922	9.95935	9.28894	8.1285	9.13108	9.32572	8.99864	9.44582	8.78891	8.29099	8.89103	9.41925	8.28522	9.2625	9.28297	8.37074	4.42347	5.95482	9.15179	8.46457	9.37606	7.73858	8.99904	7.08823	8.38626	7.66111	9.0635	8.69654	3.7995	8.53911	9.71981	9.31988	9.32423	9.29674	9.15742	10.6409	9.0609	9.2431	9.58172	6.25954	10.2696	7.18755	8.57106	3.43089	10.2569	9.24923	9.3799	8.50432	9.08469	8.48283	9.17132	8.28988	8.55815	9.19843	8.95631	9.09188	8.26296	7.7879	9.37085	9.66703	8.59811	8.81893	4.64214	8.47352	9.42879	9.16316	9.71734	9.10738	4.91278	5.82763	9.59422	9.31612	7.35681	9.53105	8.71016	8.1195	6.32999	8.92925	6.16328	9.4455	7.889	12.5204	9.8213	9.30374	9.43876	7.51807	7.58875	8.3252	9.1697	8.13783	5.2068	9.23092	
2400	7.2483	8.90281	9.36923	9.82215	8.30163	9.4365	8.76514	3.21438	9.29175	9.54574	9.29881	8.03257	9.48887	9.49791	8.89999	9.35509	8.85562	8.31779	9.84019	9.34642	9.23229	9.2625	9.29192	7.86242	4.27574	5.75253	9.02263	8.24339	9.02702	7.89128	8.55231	9.73592	11.0416	9.45928	9.15371	5.98357	5.1232	8.27302	9.37218	9.30909	9.27779	9.30014	9.16365	5.83446	9.11263	10.3511	9.39469	5.71507	9.52006	6.71045	7.66795	5.09946	9.19884	8.69125	8.3134	8.91778	7.82962	8.72166	9.20589	8.29752	7.62883	9.24407	9.03978	8.8282	8.60104	9.02586	10.1874	9.04625	8.38922	8.82444	5.12853	8.8915	9.32648	9.21648	9.25933	9.1842	8.07414	5.45477	9.43634	9.31077	8.32957	9.22906	7.61908	9.52821	7.7704	8.90128	7.60742	9.36621	9.85694	10.3992	9.32833	8.16718	9.37127	7.74769	8.41291	8.26348	9.09764	8.63649	6.49915	9.22302	
2500	8.10762	8.80959	9.33875	9.53912	8.80857	9.1647	8.52754	4.29834	9.75142	8.81116	9.30399	7.97045	7.71788	9.37542	9.63881	8.90428	9.49654	8.30821	9.41913	9.30942	8.49629	9.2625	9.29607	6.43112	3.57335	5.65745	9.95479	8.636	7.57677	4.92844	8.29465	9.45423	9.98355	6.28496	9.19446	7.38883	5.06128	8.10677	8.36746	9.30325	9.25316	9.3021	9.17123	7.40934	9.14733	9.706	9.30606	5.29721	7.21327	7.87859	6.85444	4.48008	6.99625	9.01629	5.91559	9.11028	9.67866	8.16439	9.22221	8.28433	5.71153	9.27125	9.08759	8.23057	7.38735	9.06409	9.62213	5.71776	8.26674	11.8039	3.0464	9.07456	9.30018	9.24359	9.03003	10.0005	6.09147	3.84757	9.36178	9.30785	10.6594	9.0667	8.26768	9.34206	8.48576	7.39577	7.33018	9.32929	5.87983	9.75494	9.07836	8.7006	9.34063	7.24127	8.80926	6.85926	8.83092	8.84066	11.3144	9.83619	
2600	8.40804	9.37362	9.32433	9.41562	11.1091	9.01458	8.37879	3.37614	9.4304	7.90305	9.06169	7.93218	7.70142	9.31903	9.27253	9.12458	9.0429	8.28897	9.27714	9.28971	8.16107	10.0631	10.0982	8.16726	3.90512	4.59513	10.2424	8.85075	8.35694	6.40965	8.13122	9.35817	9.58936	7.654	9.21306	9.95111	4.90011	7.99516	8.83295	9.30001	9.23948	7.50798	9.17783	8.30631	7.78421	9.42828	9.74404	5.04045	10.0775	9.38609	9.57995	3.36151	8.04807	9.16288	6.84384	9.20131	9.38586	8.69709	9.22993	8.49069	6.56972	10.7495	9.11603	8.69993	8.21831	9.08017	11.4869	7.45165	7.46295	10.1509	3.66201	9.15548	9.29414	8.53619	8.9017	9.59888	8.24202	5.3301	9.32426	9.30624	9.76832	9.1284	8.81198	9.28618	8.80599	10.118	8.94324	9.76214	6.46416	9.50737	8.93718	7.9279	9.32599	7.73516	8.99027	8.4946	9.00676	8.92181	10.0765	9.44464	
2700	11.1473	8.87444	9.31726	9.35708	9.96163	8.92485	7.39941	3.57746	9.10812	8.79371	9.61489	7.93137	7.37855	9.291	10.8963	9.22093	8.82308	6.16556	9.22439	9.27883	7.07751	9.62198	9.55926	8.67108	3.97739	5.24944	9.56349	10.605	9.94911	7.33872	5.48413	9.32237	9.4171	11.2025	9.22163	9.49632	5.05362	7.34204	9.05033	9.29818	8.00212	8.31647	9.183	10.1785	8.50901	5.50445	8.06852	5.19947	9.46803	9.30183	9.53514	3.71621	8.62793	10.576	7.68736	9.245	9.25226	12.755	9.2336	8.579	11.2422	9.73538	9.13343	6.52307	8.63078	9.08663	7.07342	10.4212	7.92312	12.0365	4.84865	9.19168	9.29338	9.71154	8.64548	11.9771	6.87328	4.44038	9.3045	9.93154	9.42276	8.88237	8.82094	9.26797	8.90786	9.57919	10.1673	9.39867	7.194	11.0144	8.85109	13.4085	9.31873	8.01918	9.07058	8.02675	9.09887	8.95386	9.63676	10.4442	
2800	4.87463	8.6266	9.31372	9.32771	9.51733	8.86798	8.40631	3.74386	9.17081	9.02823	11.2992	7.54774	6.63193	9.71193	6.52191	9.26493	8.78007	10.3359	9.20356	9.41289	7.6023	9.45034	9.3115	8.93902	4.23343	4.36118	9.25671	9.45653	9.19353	11.4724	9.20807	10.092	9.33399	9.95257	9.22562	9.31051	5.16175	7.2349	9.15708	9.29714	8.63242	8.64214	9.80419	9.57093	8.83351	10.4395	8.70833	3.9716	9.19317	9.28799	9.15651	3.816	8.94194	9.75016	8.20618	9.26624	9.18447	10.0503	9.23537	9.21792	8.41896	9.29586	8.38324	7.7674	8.82105	7.68942	8.17065	9.66654	11.286	9.52066	3.65055	9.20808	9.29377	9.48552	8.79111	10.0305	7.01494	5.11428	9.29374	9.44376	9.26521	8.74394	8.89025	9.26168	8.97987	9.22558	9.61484	8.02212	8.71988	9.50472	8.79547	10.613	9.31503	10.2713	9.10579	8.07788	9.15063	8.5274	9.92466	9.38471	
